Country Name,Series,Time,Value
Switzerland,Government expenditure on education as % of GDP (%),2012,5.03337
Norway,"Share of youth not in education, employment, or training, total (% of youth population)",2011,5.039999962
Switzerland,Government expenditure on education as % of GDP (%),2013,5.04048
Switzerland,Government expenditure on education as % of GDP (%),2009,5.04118
Switzerland,Government expenditure on education as % of GDP (%),2014,5.05123
United Kingdom,Government expenditure on education as % of GDP (%),2009,5.07432
Australia,Government expenditure on education as % of GDP (%),2011,5.07451
Australia,Government expenditure on education as % of GDP (%),2009,5.08582
Switzerland,Government expenditure on education as % of GDP (%),2015,5.10057
Mexico,Government expenditure on education as % of GDP (%),2012,5.1031
Switzerland,Government expenditure on education as % of GDP (%),2016,5.10473
Mexico,Government expenditure on education as % of GDP (%),2011,5.10565
Australia,Government expenditure on education as % of GDP (%),2017,5.12425
Switzerland,Government expenditure on education as % of GDP (%),2017,5.13019
Mexico,Government expenditure on education as % of GDP (%),2010,5.15922
Norway,"Share of youth not in education, employment, or training, total (% of youth population)",2012,5.159999847
Australia,Government expenditure on education as % of GDP (%),2014,5.16477
Mexico,Government expenditure on education as % of GDP (%),2009,5.18794
Malaysia,Government expenditure on education as % of GDP (%),2014,5.21264
Australia,Government expenditure on education as % of GDP (%),2013,5.22974
Mexico,Government expenditure on education as % of GDP (%),2015,5.23524
Mexico,Government expenditure on education as % of GDP (%),2014,5.26062
Brazil,Government expenditure on education as % of GDP (%),2008,5.26884
Canada,Government expenditure on education as % of GDP (%),2011,5.27444
Australia,Government expenditure on education as % of GDP (%),2016,5.27678
Australia,Government expenditure on education as % of GDP (%),2015,5.31127
Canada,Government expenditure on education as % of GDP (%),2010,5.36993
Norway,"Share of youth not in education, employment, or training, total (% of youth population)",2016,5.369999886
United Kingdom,Government expenditure on education as % of GDP (%),2016,5.4267
United Kingdom,Government expenditure on education as % of GDP (%),2017,5.44209
France,Government expenditure on education as % of GDP (%),2017,5.4516
Brazil,Government expenditure on education as % of GDP (%),2009,5.46355
Norway,"Share of youth not in education, employment, or training, total (% of youth population)",2014,5.46999979
Malaysia,Government expenditure on education as % of GDP (%),2013,5.4812
Israel,Government expenditure on education as % of GDP (%),2009,5.49455
United Kingdom,Government expenditure on education as % of GDP (%),2013,5.5298
Israel,Government expenditure on education as % of GDP (%),2010,5.53535
Israel,Government expenditure on education as % of GDP (%),2008,5.53544
Australia,Government expenditure on education as % of GDP (%),2010,5.55006
United Kingdom,Government expenditure on education as % of GDP (%),2015,5.55616
Israel,Government expenditure on education as % of GDP (%),2011,5.56688
United Kingdom,Government expenditure on education as % of GDP (%),2011,5.59523
United Kingdom,Government expenditure on education as % of GDP (%),2014,5.599
Norway,"Share of youth not in education, employment, or training, total (% of youth population)",2013,5.630000114
Brazil,Government expenditure on education as % of GDP (%),2010,5.6488
Israel,Government expenditure on education as % of GDP (%),2012,5.69981
United Kingdom,Government expenditure on education as % of GDP (%),2010,5.70324
Brazil,Government expenditure on education as % of GDP (%),2011,5.73741
Malaysia,Government expenditure on education as % of GDP (%),2012,5.73903
Malaysia,Government expenditure on education as % of GDP (%),2011,5.76294
Israel,Government expenditure on education as % of GDP (%),2014,5.79265
Brazil,Government expenditure on education as % of GDP (%),2013,5.83885
Brazil,Government expenditure on education as % of GDP (%),2012,5.8551
Israel,Government expenditure on education as % of GDP (%),2016,5.85713
Israel,Government expenditure on education as % of GDP (%),2015,5.8673
Israel,Government expenditure on education as % of GDP (%),2013,5.88489
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2018,5.900000095
Brazil,Government expenditure on education as % of GDP (%),2014,5.94848
Malaysia,Government expenditure on education as % of GDP (%),2009,5.97418
Singapore,"Share of youth not in education, employment, or training, total (% of youth population)",2011,5.980000019
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2008,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2009,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2010,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2011,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2012,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2013,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2014,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2015,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2016,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2017,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2018,6
Singapore,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2019,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2008,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2009,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2010,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2011,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2012,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2013,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2014,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2015,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2016,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2017,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2018,6
Malaysia,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,2019,6
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2018,6.039999962
Israel,Government expenditure on education as % of GDP (%),2017,6.09262
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2016,6.099999905
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2018,6.130000114
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2012,6.139999866
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2017,6.150000095
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2011,6.159999847
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2015,6.170000076
Brazil,Government expenditure on education as % of GDP (%),2015,6.24106
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2013,6.25
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2017,6.260000229
Norway,Government expenditure on education as % of GDP (%),2008,6.28522
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2008,6.289999962
Brazil,Government expenditure on education as % of GDP (%),2016,6.31404
Brazil,Government expenditure on education as % of GDP (%),2017,6.32255
Sweden,Government expenditure on education as % of GDP (%),2008,6.34455
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2014,6.360000134
Sweden,Government expenditure on education as % of GDP (%),2011,6.36692
Norway,Government expenditure on education as % of GDP (%),2011,6.45452
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2016,6.480000019
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2017,6.510000229
Sweden,Government expenditure on education as % of GDP (%),2010,6.52269
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2015,6.610000134
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2014,6.619999886
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2013,6.670000076
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2016,6.690000057
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2015,6.71999979
Norway,Government expenditure on education as % of GDP (%),2010,6.74634
Sweden,Government expenditure on education as % of GDP (%),2009,6.74971
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2010,6.75
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2012,6.809999943
Singapore,"Share of youth not in education, employment, or training, total (% of youth population)",2009,6.809999943
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2011,6.840000153
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2010,6.949999809
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2016,7.03000021
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2012,7.099999905
Norway,Government expenditure on education as % of GDP (%),2009,7.10337
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2014,7.159999847
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2013,7.329999924
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2015,7.369999886
Norway,Government expenditure on education as % of GDP (%),2012,7.3747
Switzerland,"Share of youth not in education, employment, or training, total (% of youth population)",2014,7.400000095
"Hong Kong SAR, China","Share of youth not in education, employment, or training, total (% of youth population)",2009,7.409999847
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2013,7.440000057
Sweden,Government expenditure on education as % of GDP (%),2015,7.4439
Norway,Government expenditure on education as % of GDP (%),2013,7.48535
Germany,"Share of youth not in education, employment, or training, total (% of youth population)",2011,7.489999771
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2011,7.53000021
Sweden,Government expenditure on education as % of GDP (%),2012,7.53697
Sweden,Government expenditure on education as % of GDP (%),2017,7.56883
Norway,Government expenditure on education as % of GDP (%),2015,7.56933
Singapore,"Share of youth not in education, employment, or training, total (% of youth population)",2010,7.570000172
Sweden,Government expenditure on education as % of GDP (%),2014,7.57373
Sweden,Government expenditure on education as % of GDP (%),2013,7.61121
Sweden,Government expenditure on education as % of GDP (%),2016,7.61862
Sweden,"Share of youth not in education, employment, or training, total (% of youth population)",2010,7.670000076
